feature	X470	X569	X1282	X1283	X1290	X1598	X29486	X40324	X41202	X47884	X261164	X308354	X349967	X756892	X768493	X1032069	X1408186	X1699624	X2546450	X495	X1622	X74426	X324831	X490	X33033	X334413	X535289	X1662285	X2231055	X1633	X182773	X679935	X929102	X1712675	X1796646	X1834205	X2107999	X2576606	X2585119	X2724150	X42858	X53458	X157687	X767453
barcode01	-1	2.8073549220576	9.74651432113846	4	8.50382573799575	0	0	9.74146698640115	3.4594316186373	3.8073549220576	1	0	2.32192809488736	1.58496250072116	2	7.61470984411521	1.58496250072116	1	4.90689059560852	5.76818432477693	2.58496250072116	-1	-1	4.88264304936184	4.7279204545632	8.25029841790633	8.95855271543101	7.13442632022093	4.4594316186373	-1	-1	-1	0	-1	3.52356195605701	1	0	1.32192809488736	0.584962500721156	2.4594316186373	1	-1	9.86573327085176	5.2667865406949
barcode02	0	0.584962500721156	10.8249587405285	1	-1	0	-1	-1	1.58496250072116	2.8073549220576	0	-1	-1	0.584962500721156	1	6.61470984411521	-1	0	3.90689059560852	5.76818432477693	8.51569983828404	7.56985560833095	-1	4.88264304936184	4.7279204545632	8.25029841790633	8.95855271543101	7.13442632022093	4.4594316186373	-1	-1	-1	0	-1	3.52356195605701	1	0	1.32192809488736	0.584962500721156	2.4594316186373	1	-1	9.86573327085176	5.2667865406949
barcode03	-1	0.584962500721156	6.08746284125034	3.8073549220576	10.5068034377956	-1	-1	-1	1.58496250072116	2.8073549220576	0	2.58496250072116	-1	0.584962500721156	1	6.61470984411521	-1	0	3.90689059560852	6.76818432477693	2.58496250072116	-1	0	5.88264304936184	5.7279204545632	9.25029841790633	8.95855271543101	7.13442632022093	4.4594316186373	-1	-1	-1	0	-1	3.52356195605701	1	0	1.32192809488736	0.584962500721156	2.4594316186373	1	-1	9.86573327085176	5.2667865406949
barcode04	-1	1.58496250072116	10.0168082876866	1.58496250072116	1	-1	-1	-1	2.58496250072116	2.8073549220576	0	-1	0	0.584962500721156	1	6.61470984411521	0	0	3.90689059560852	5.76818432477693	2.58496250072116	-1	1	4.88264304936184	4.7279204545632	8.25029841790633	9.95855271543101	8.13442632022093	5.4594316186373	-1	-1	-1	0	-1	3.52356195605701	1	0	1.32192809488736	0.584962500721156	2.4594316186373	1	-1	9.86573327085176	5.2667865406949
barcode05	-1	0.584962500721156	2	0	-1	9.1006623390052	-1	-1	1.58496250072116	2.8073549220576	0	-1	-1	0.584962500721156	1	6.61470984411521	9.73640193131829	0	3.90689059560852	5.76818432477693	7.4262647547021	0	9.27379559921426	4.88264304936184	4.7279204545632	8.25029841790633	8.95855271543101	7.13442632022093	4.4594316186373	-1	0	0	1	2.58496250072116	4.52356195605701	3.58496250072116	1.58496250072116	6.7279204545632	0.584962500721156	4.4594316186373	1	-1	9.86573327085176	5.2667865406949
barcode06	-1	0.584962500721156	5.83289001416474	0	0	8.88874324889826	-1	-1	1.58496250072116	2.8073549220576	0	-1	-1	0.584962500721156	1	6.61470984411521	9.87344411251538	0	3.90689059560852	5.76818432477693	6.8073549220576	-1	9.43671154213721	4.88264304936184	4.7279204545632	8.25029841790633	8.95855271543101	7.13442632022093	4.4594316186373	-1	-1	2	0	0	4.75488750216347	2	1	4.08746284125034	1.58496250072116	5.35755200461808	1	-1	9.86573327085176	5.2667865406949
barcode07	-1	0.584962500721156	1	1	5.04439411935845	8.88264304936184	-1	0	1.58496250072116	2.8073549220576	0	0	-1	0.584962500721156	1	6.61470984411521	10.0182001788132	0	3.90689059560852	5.76818432477693	3.58496250072116	-1	9.61838550225861	4.88264304936184	4.7279204545632	8.25029841790633	8.95855271543101	7.13442632022093	4.4594316186373	0	0	-1	2.32192809488736	-1	3.52356195605701	1	1	2.32192809488736	0.584962500721156	3.4594316186373	2	0	9.86573327085176	5.2667865406949
barcode08	-1	0.584962500721156	1	0	0	0	-1	-1	1.58496250072116	2.8073549220576	0	-1	-1	0.584962500721156	1	6.61470984411521	0	0	3.90689059560852	5.76818432477693	2.58496250072116	-1	-1	4.88264304936184	4.7279204545632	8.25029841790633	8.95855271543101	7.13442632022093	4.4594316186373	-1	-1	-1	0	-1	3.52356195605701	1	0	1.32192809488736	0.584962500721156	8.74146698640115	1	-1	10.8657332708518	6.2667865406949
