feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X1338	sample_type	paraffin_ctrl	-0.786583897305687	0.256601318234709	209	72	0.00246349305635937	0.0127715653843516
X2057741	sample_type	paraffin_ctrl	1.01317249073241	0.330438889643949	209	61	0.00245760278120488	0.0127715653843516
X2585117	sample_type	paraffin_ctrl	-0.34443242292034	0.112549466165474	209	14	0.00250409816736201	0.0129225249462489
X28151	sample_type	paraffin_ctrl	-0.452639003950906	0.148398708598226	209	18	0.00258623451519575	0.0132854512766905
X2382163	sample_type	paraffin_ctrl	-0.833042649444498	0.274430949147658	209	73	0.00270932748385133	0.0137789536374056
X137545	sample_type	paraffin_ctrl	-0.375403406329372	0.123715917499137	209	16	0.00271904685111471	0.0137789536374056
X1236517	sample_type	paraffin_ctrl	-0.436419009563777	0.143699483525458	209	29	0.00269647574872712	0.0137789536374056
X568816	sample_type	paraffin_ctrl	-0.357508436037094	0.118056268812817	209	18	0.0027722190982488	0.013985410249013
X1017	sample_type	paraffin_ctrl	-0.717329178284858	0.237808777659781	209	21	0.00287832070877215	0.0143916035438608
X134537	sample_type	paraffin_ctrl	-0.477497975880018	0.158274649416903	209	14	0.00287393250258512	0.0143916035438608
X87541	sample_type	paraffin_ctrl	-0.734365661940278	0.243710215117525	209	52	0.00290696809210504	0.0144705270071601
X908937	sample_type	paraffin_ctrl	-0.329617661783553	0.109542763639806	209	25	0.00294611694047578	0.0146007998151333
X85404	sample_type	paraffin_ctrl	-0.435465963412248	0.144941951095935	209	28	0.00298926073767795	0.0147129268470093
X39960	sample_type	paraffin_ctrl	0.631569253003917	0.210255514732176	209	51	0.00299489799819123	0.0147129268470093
X1891094	sample_type	paraffin_ctrl	-0.117647058823529	0.039263695426394	209	12	0.00306623324575903	0.0149978800064301
X1229205	sample_type	paraffin_ctrl	-0.193922820143284	0.0648471276127119	209	13	0.00312326321357217	0.0152106974686957
X28116	sample_type	paraffin_ctrl	-0.21692253101863	0.0729685532369064	209	14	0.00330052975951744	0.0160047240493841
