feature	ANAEROFRUCAT.PWY..homolactic.fermentation	ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	ARO.PWY..chorismate.biosynthesis.I	COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian.	COA.PWY..coenzyme.A.biosynthesis.I	COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis	DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II	DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I	HISTSYN.PWY..L.histidine.biosynthesis	PANTO.PWY..phosphopantothenate.biosynthesis.I	PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I	PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.	PWY.1042..glycolysis.IV..plant.cytosol.	PWY.2942..L.lysine.biosynthesis.III	PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	PWY.3841..folate.transformations.II	PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III	PWY.5097..L.lysine.biosynthesis.VI	PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.	PWY.5667..CDP.diacylglycerol.biosynthesis.I	PWY.5686..UMP.biosynthesis	PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation	PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I	PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II	PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II	PWY.6151..S.adenosyl.L.methionine.cycle.I	PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate	PWY.6168..flavin.biosynthesis.III..fungi.	PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis	PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria.	PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing.	PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing.	PWY.6609..adenine.and.adenosine.salvage.III	PWY.6700..queuosine.biosynthesis	PWY.6897..thiamin.salvage.II	PWY.7199..pyrimidine.deoxyribonucleosides.salvage	PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage	PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis	PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis	PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I	PWY.7242..D.fructuronate.degradation	PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II	PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast.	PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I	PWY0.1319..CDP.diacylglycerol.biosynthesis.II	PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate.	RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.	THISYN.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.I	TRNA.CHARGING.PWY..tRNA.charging
CSM5FZ4C_P	0.0145129111495069	0.0205876642362216	0.0159608040884881	0.0213550416248385	0.0200075680137291	0.016170563689782	0.0151577429176701	0.0459821921728258	0.0209241951690192	0.0228417289388771	0.0208453739198481	0.023466899412571	0.00870731238051289	0.020808281567297	0.0221548748219376	0.0210920498023993	0.0236154448940692	0.0197988061497665	0.0209921586884088	0.0099019561086427	0.0204684639703492	0.0227073278513106	0.0269279915243505	0.020237869265961	0.0202572957987053	0.0191590217586909	0.0156022055535398	0.0220191825448835	0.0179205949688473	0.0202572957987053	0.0240350227870881	0.0231350050238422	0.0235058111684909	0.0259081865909197	0.0231595963145367	0.0149848995976337	0.0201959642980472	0.0122591985894389	0.024277649029883	0.0246387712533751	0.0204022611638972	0.00203242615807636	0.0185522213899789	0.0128657641964259	0.0156006796023273	0.0204684639703492	0.0192597932291502	0.0238455113845762	0.017595097837125	0.0228368576330832
CSM5FZ4E_P	0.0144396301697154	0.020189151919322	0.0161161408852287	0.0218329675109018	0.0203213261681185	0.0163184673715236	0.0150324398057942	0.0445200152841284	0.0219835509147373	0.0213338877683017	0.0205688334828685	0.0228698036435969	0.0102345610329141	0.0207900337085566	0.0230805507213134	0.0176658200720198	0.0226999399890582	0.0203215584602957	0.0219549789769482	0.0120708887663044	0.0236436269587174	0.0234357835332152	0.0243659975565999	0.021337372150959	0.0218895306560371	0.016942578378473	0.0179181474494455	0.0210842898239574	0.016102842158087	0.0218895306560371	0.023746648539282	0.0232594737707608	0.0231311323428871	0.0240730771212177	0.0228668419183383	0.0188242030864069	0.019231120907724	0.00870410402378193	0.0237374729982847	0.0234027980440604	0.0184202469903485	0.00348467882972897	0.01635824740686	0.0179617603057049	0.0157224056449647	0.0236436269587174	0.0182395236765282	0.0207650042264691	0.0192110276344008	0.0222623596003578
CSM5FZ4G_P	0.0151057494934819	0.0205091499878139	0.0195131207479558	0.0218013004132664	0.0196345758580444	0.0186092914024437	0.0159973576213271	0.0424257408261511	0.0216487514971668	0.0193215288267431	0.0191355067525202	0.0223336804483608	0.0159711847480934	0.0257529716620786	0.0199587085071409	0.0190369799446033	0.0215052333038564	0.0203212352471382	0.0202172467446002	0.0125959115484504	0.023104211999408	0.0250832921948761	0.0230303980077468	0.0202429870083589	0.0204659431165046	0.0168636040187041	0.0175906042413357	0.0215076126559686	0.0178071793597261	0.0204659431165046	0.0227571510481398	0.0232348059846546	0.0228859064431179	0.0244955381469898	0.0230449445013416	0.0164625209592531	0.0186280558384191	0.00905646305306891	0.0252487653190395	0.0228046299380141	0.0192147824388024	0.00639824005813406	0.0169512615135632	0.016065980299289	0.016038293292893	0.023104211999408	0.0159193256872853	0.0202807321850472	0.0169410951909022	0.0229102948022675
CSM5FZ4K_P	0.0156270850110705	0.0200204208576746	0.0187313987964187	0.0234002124532497	0.0204466905461799	0.0181200936556832	0.0156706131266039	0.0411822941804051	0.0209295413233837	0.0194205302415897	0.0200012510100557	0.0225328724246586	0.014895572364326	0.027690052968692	0.0201798418981291	0.0188466909568844	0.0210730147982977	0.0205697926445644	0.020267007359097	0.0114960101566768	0.023748164302765	0.0232222769445821	0.0239585957069689	0.020528886046654	0.0206730695159243	0.0177821363421059	0.0197366961899251	0.0210403004429595	0.0183001591474196	0.0206730695159243	0.0227974272447893	0.0234721949579838	0.0231539536415302	0.0260365853428754	0.022692511924915	0.0153717055026207	0.018365478628195	0.00887017795249392	0.0251496385470616	0.0232445598443784	0.0198378976931666	0.00430801090946743	0.0175679365063189	0.0143500236239699	0.0157927321558798	0.023748164302765	0.0161088981042151	0.0199819173175854	0.0161255010491614	0.0222603438217577
CSM5FZ4M	0.0139840713424192	0.022842362762892	0.0166798515378854	0.0211343302752796	0.018876662431837	0.0164789178499922	0.0148156868449436	0.0492176973739649	0.020875039291429	0.0195480597569097	0.0195077768788105	0.023098577250086	0.00939456324395037	0.0287677433940286	0.0205985391544047	0.0186780361164364	0.0199511769594628	0.0186962066748152	0.0200468367773832	0.00948878095406295	0.0258882867341032	0.0227194471074033	0.0251903065551058	0.019960406449433	0.0199081540765287	0.0194843185918029	0.0191083130160372	0.0223349811658317	0.0185437758795259	0.0199081540765287	0.0237067621829147	0.0235930760173962	0.0232410575015011	0.0244414680407518	0.0233923826808044	0.0171013796501187	0.0187539390573893	0.0048896588035418	0.0251657426521122	0.022317387450576	0.0210487652120141	0.00484653978008721	0.0167809913654756	0.0153664278167598	0.0150241194934375	0.0258882867341032	0.0188198914544681	0.0222545115501539	0.0165390537455794	0.021101498287521
CSM5LLGB_P	0.00674198054192154	0.0204846263941376	0.02286931377813	0.0216521442028867	0.0193466565292907	0.0221305684274955	0.0189146113558705	0.0255943168008333	0.0179446252923546	0.0172259837643118	0.01741145321599	0.02277314270122	0.00167577517102263	0.0326984934209376	0.0180278457672694	0.0163895712383418	0.0218568291687166	0.0199604776614014	0.0193290306197161	0.0133188759732114	0.0209752999246046	0.0261509589212468	0.0256843164717384	0.0230440767754512	0.0237104483647553	0.0262635870808366	0.0210720320384241	0.0232514734196772	0.0172342590587275	0.0237104483647553	0.02277314270122	0.0232689590700245	0.0233147770843034	0.0288048972687419	0.0231285128303367	0.0133782991325467	0.0162948495067815	0.0119835146223587	0.0277608075800911	0.0247871249472351	0.0271206177132322	0.00693189153580025	0.0188766946114008	0.0148041276850625	0.0188808556351466	0.0209752999246046	0.0163516544938722	0.0179119916454498	0.0112587484413869	0.0239500111251281
CSM5MCTZ_P	0.00933045259828021	0.0165014634719101	0.0187204947915771	0.0230935686124058	0.0206446492541082	0.0186609051965604	0.0146919310566515	0.0310837754314943	0.0214805877457975	0.0206487605894252	0.0205133341947654	0.0250145033545078	0.00763509642284999	0.0313935125367641	0.0237215626985422	0.0184066463509903	0.0224794440911943	0.020916195521674	0.0243584233993985	0.0108144465110867	0.0216632201953625	0.0264957233543293	0.0264880455594602	0.0206798185080249	0.0235212465536979	0.0169760007289843	0.0211493032807336	0.020950720831505	0.0156070746708943	0.0235212465536979	0.0246373997910312	0.0252323050579896	0.025102674160102	0.0260540767797914	0.0235385835098541	0.014215362898999	0.0174153687321418	0.00529599429826149	0.0264780891932105	0.0246920855041638	0.0187850378026385	0.00478778371891599	0.0191902767692485	0.0123622404225478	0.0151348655193611	0.0216632201953625	0.0181563997724163	0.020372062769173	0.0143948746964559	0.0253291443416618
CSM5MCU4_P	0.00521692623134398	0.0167356152013153	0.016928785590132	0.0223832390367781	0.0203165865469877	0.0172145915929164	0.0191010548324009	0.0366449254323908	0.0205922285945127	0.0200343158329891	0.0200202851556201	0.0248215939990727	0.00112258676285024	0.0416483533643993	0.0210517056589042	0.010480695039101	0.0235208839203007	0.0199797398123569	0.0205129607912666	0.0113047487595376	0.0207436936234333	0.0251447414896581	0.0288686158367227	0.0210418731369684	0.0207571166730422	0.0237581901800538	0.0237360393862546	0.0221653768653475	0.0222769594176522	0.0207571166730422	0.023820278689356	0.0240978540979358	0.0255114172234199	0.0293911757103874	0.0226986530831444	0.0099855888924143	0.0194546389498774	0.011003696823864	0.0277922308791931	0.0246927769139367	0.0255310822672914	0.000729335600418284	0.0160049704392685	0.00742178641710783	0.019162922386154	0.0207436936234333	0.0212027840156138	0.0223829628423417	0.00591818390535807	0.0235724218021326
CSM5MCU8_P	0.0146865965199797	0.0195012451005308	0.0217061903424405	0.0241860989838443	0.0199849140194824	0.021339118965976	0.0165552183954623	0.0242097042039394	0.0222342125856054	0.0208742934071579	0.0203569513356211	0.0239359652827212	0.0126451191278928	0.0262860792268873	0.0223289735988402	0.0199676352704791	0.024808270001106	0.0196179106695887	0.0218685017405585	0.0140797314811657	0.0182290801985176	0.0264770298113454	0.0242000444308745	0.0211595288188547	0.0207544986158396	0.019501109047389	0.0163353565183805	0.0238539252382408	0.0152478157297336	0.0207544986158396	0.0242041260251273	0.0233365831667039	0.0238395036052144	0.0241820173895915	0.0256063577306616	0.0140138817605546	0.0160458354327183	0.0118906364302709	0.0266794768862821	0.0263071674638598	0.0212400722787758	0.00191544456421883	0.0190774395639529	0.0131283118608483	0.0171909947269	0.0182290801985176	0.0159257005085456	0.021656326865986	0.0146791816237538	0.0231662446332223
CSM5MCUA_P	0.00894412868397079	0.0180458124781886	0.0135227331202182	0.0242843358887634	0.0206695884776648	0.0143302773277273	0.0130564953034021	0.0303700573086324	0.0238070254639251	0.0234472467222879	0.0215468631093524	0.0240691492040791	0.00636982833790102	0.0235870856596995	0.0247910832471241	0.0220269281830158	0.0259874650407383	0.0206059614910789	0.0233715748986828	0.00865181183218569	0.0221232868791696	0.0240259390264316	0.0267547157575911	0.0226348413697935	0.0230415031541782	0.0173641179130778	0.0223464674467188	0.0226007593421741	0.014845288632563	0.0230415031541782	0.0248463922745128	0.0238522881250108	0.0246801951287363	0.0265782561946232	0.0248396406842554	0.0149959301143865	0.0219348364919046	0.00918675383146131	0.0252864339211302	0.0246810053195672	0.0196796973204834	0.00179239597772228	0.0169433047955136	0.012442802755364	0.0144049229096133	0.0221232868791696	0.0198225609703303	0.0215528045087789	0.0169877032530464	0.0231049140898759
