feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X1283	Treatment	Gem	-6.19897087454345	0.775529249026829	8	6	0.000204424867522437	0.0122654920513462
X1282	Treatment	Gem	-8.66389456048305	2.25670938692283	8	8	0.00856717667073057	0.242675972283227
X1598	Treatment	Gem	6.95375640212393	2.21885307433977	8	8	0.0202229976902689	0.242675972283227
X308354	Treatment	Gem	-3.9319801136408	1.2390535092919	8	4	0.0192364381886675	0.242675972283227
X324831	Treatment	Gem	7.76567030332303	2.47170506750055	8	7	0.0200213777103031	0.242675972283227
