feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X1796646	Treatment	Gem	0.570793012851219	0.33457832409212	8	2	0.138882952233347	0.388645746623114
X1834198	Treatment	Gem	0.25	0.25	8	1	0.355917683749583	0.388645746623114
X1834205	Treatment	Gem	1.02527153127858	0.73098154924134	8	2	0.210303827284615	0.388645746623114
X2107999	Treatment	Gem	0.826284609230877	0.280102578865274	8	3	0.0256150976350704	0.388645746623114
X2576606	Treatment	Gem	2.53247167428596	1.32379898904099	8	3	0.104268452773691	0.388645746623114
X2585119	Treatment	Gem	1.25497488935943	0.951303691441252	8	2	0.235203765721216	0.388645746623114
X2610895	Treatment	Gem	0.250000000000001	0.25	8	1	0.355917683749581	0.388645746623114
X2650158	Treatment	Gem	0.25	0.25	8	1	0.355917683749582	0.388645746623114
X2690380	Treatment	Gem	1.0844674096891	0.434473708300482	8	3	0.0467776784174119	0.388645746623114
X2728020	Treatment	Gem	0.250000000000001	0.25	8	1	0.355917683749581	0.388645746623114
X285	Treatment	Gem	0.25	0.25	8	1	0.355917683749582	0.388645746623114
X1270	Treatment	Gem	0.250000000000001	0.25	8	1	0.355917683749581	0.388645746623114
X42858	Treatment	Gem	0.25	0.25	8	1	0.355917683749582	0.388645746623114
X147467	Treatment	Gem	0.25	0.25	8	1	0.355917683749582	0.388645746623114
X2487071	Treatment	Gem	0.25	0.25	8	1	0.355917683749582	0.388645746623114
X157687	Treatment	Gem	0.250000000000001	0.25	8	1	0.35591768374958	0.388645746623114
X767453	Treatment	Gem	0.25	0.25	8	1	0.355917683749583	0.388645746623114
X908937	Treatment	Gem	0.250000000000003	0.25	8	1	0.355917683749577	0.388645746623114
X74426	Treatment	Gem	-2.09212661537692	2.35543140049906	8	2	0.408618636151252	0.441122391299647
X40324	Treatment	Gem	-1.86730869841691	2.13201691465896	8	2	0.414799632999297	0.442763653201497
X490	Treatment	Gem	-1.52538450661552	1.79289992646841	8	2	0.42752728922494	0.44631969754252
X535289	Treatment	Gem	-1.58791885957035	1.85484385713849	8	2	0.424809917499552	0.44631969754252
X1622	Treatment	Gem	1.22753084772389	1.72400502393466	8	4	0.503183139866851	0.519591285732074
X38289	Treatment	Gem	-1.27371735817967	1.96993670819093	8	3	0.541832882132325	0.553485202178182
X1379	Treatment	Gem	-0.448234808104884	0.74164131980983	8	2	0.56772467076596	0.573764294923045
X1177574	Treatment	Gem	-0.312692814231435	0.551441505535162	8	3	0.591249269969481	0.591249269969481
