feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X521095	Treatment	Gem	-8.34243097223904	1.0808213803646	8	7	0.000248054815867238	0.0218288237963169
X2724150	Treatment	Gem	2.18908834654589	0.43825759426249	8	4	0.00246463141243805	0.108443782147274
X1280	Treatment	Gem	-5.45761569182958	1.21144836933042	8	6	0.00408200181531604	0.119738719915937
X29380	Treatment	Gem	-3.97755820392366	0.946870248903457	8	5	0.00568112928531884	0.124984844277015
X324831	Treatment	Gem	10.4702410032904	2.85556911734543	8	6	0.010496581162181	0.184739828454385
