feature	X470	X569	X1282	X1283	X1290	X1598	X29486	X40324	X41202	X47884	X261164	X308354	X349967	X756892	X768493	X985762	X1032069	X1408186	X1699624	X2546450	X495	X1605	X1622	X28090	X74426	X324831	X487	X490	X29384	X33033	X334413	X535289	X1662285	X2231055	X28116	X182773	X371601	X679935	X929102	X1384484	X1712675	X1796613	X1796646	X1834205	X2107999	X2576606	X2585119	X2610895	X2650158	X2690380	X2724150	X945844	X285	X42858	X135719	X262209	X857417	X1945662	X157687	X767453
barcode01	0	4.4594316186373	11.1743015444676	4.85798099512757	9.97297978606629	1.58496250072116	1.58496250072116	11.1661630826461	5.39231742277876	5.35755200461808	2.32192809488736	0	3.4594316186373	1.58496250072116	2	0	9.08480838780436	2	3	6.20945336562895	1	0	3	-1	-1	-1	-1	0.584962500721156	-1	7.44708322620965	3	1.32192809488736	12.2977760628941	9.6008421143873	-1	-1	-1	1	2.16992500144231	-1	2	2.58496250072116	5.6724253419715	3	2	2.4594316186373	1.32192809488736	1.32192809488736	1	1	4.39231742277876	-1	0.584962500721156	1.8073549220576	-1	-1	0	-1	12.8597288926784	8.35314682549808
barcode02	5.20945336562895	3.4594316186373	16.9323647172701	6.75488750216347	4.64385618977472	3	0.584962500721156	0.584962500721156	4.39231742277876	4.35755200461808	1.32192809488736	2	2.4594316186373	0.584962500721156	1	-1	8.08480838780436	3	2	5.20945336562895	2	3.58496250072116	14.4974152708487	6.75488750216347	13.7015230665744	3.58496250072116	-1	0.584962500721156	-1	7.44708322620965	3	1.32192809488736	12.2977760628941	9.6008421143873	-1	-1	-1	1	2.16992500144231	-1	2	2.58496250072116	5.6724253419715	3	2	2.4594316186373	1.32192809488736	1.32192809488736	1	1	4.39231742277876	-1	0.584962500721156	1.8073549220576	-1	-1	0	-1	12.8597288926784	8.35314682549808
barcode03	-1	3.4594316186373	8.97441458980553	7.22881869049588	13.3845139613986	0	0.584962500721156	0.584962500721156	4.39231742277876	4.35755200461808	1.32192809488736	5.7279204545632	2.4594316186373	0.584962500721156	1	1.58496250072116	8.08480838780436	0	2	5.20945336562895	9.51569983828404	0	3	-1	-1	0	0	8.7176764230664	0	8.44708322620965	12.1389117181427	1.32192809488736	12.2977760628941	9.6008421143873	-1	-1	-1	1	2.16992500144231	-1	2	2.58496250072116	5.6724253419715	3	2	2.4594316186373	1.32192809488736	1.32192809488736	1	1	4.39231742277876	-1	0.584962500721156	1.8073549220576	-1	-1	0	-1	12.8597288926784	8.35314682549808
barcode04	-1	4.95419631038687	15.1678885131806	4.95419631038687	4.95419631038687	4	0.584962500721156	0.584962500721156	7.29462074889163	4.35755200461808	1.32192809488736	4	4	0.584962500721156	1	-1	8.08480838780436	5.55458885167764	2	5.20945336562895	1	0	4	-1	-1	5.55458885167764	-1	0.584962500721156	-1	7.44708322620965	4	15.0725932147172	13.2977760628941	10.6008421143873	-1	-1	-1	1	2.16992500144231	-1	2	2.58496250072116	5.6724253419715	3	2	2.4594316186373	1.32192809488736	1.32192809488736	1	1	4.39231742277876	-1	0.584962500721156	1.8073549220576	-1	-1	0	-1	12.8597288926784	8.35314682549808
barcode05	-1	3.4594316186373	3	0	2	11.1661630826461	0.584962500721156	0.584962500721156	4.39231742277876	4.35755200461808	1.32192809488736	-1	2.4594316186373	0.584962500721156	1	-1	8.08480838780436	11.911017407797	2	5.20945336562895	1	1	9.57364718749332	-1	0	11.4963544885646	-1	0.584962500721156	-1	7.44708322620965	3	1.32192809488736	12.2977760628941	9.6008421143873	0	2.32192809488736	0	2	3.16992500144231	0	3.90689059560852	3.58496250072116	6.6724253419715	5.70043971814109	3.32192809488736	8.74146698640115	2.32192809488736	2.32192809488736	2	2	6.49185309632967	-1	0.584962500721156	1.8073549220576	-1	-1	0	-1	12.8597288926784	8.35314682549808
barcode06	-1	3.4594316186373	8.27146302790437	-1	2	11.5517082616207	0.584962500721156	0.584962500721156	4.39231742277876	4.35755200461808	1.32192809488736	-1	2.4594316186373	0.584962500721156	1	-1	8.08480838780436	12.5608104687279	2	5.20945336562895	1	1	9.59432460392485	-1	-1	12.1867332891289	-1	0.584962500721156	-1	7.44708322620965	3	1.32192809488736	12.2977760628941	9.6008421143873	-1	-1	-1	4.58496250072116	2.16992500144231	-1	3.32192809488736	2.58496250072116	7.48381577726426	4	3.4594316186373	6.32192809488736	5.28540221886225	1.32192809488736	1	2.58496250072116	8.10852445677817	0	0.584962500721156	1.8073549220576	-1	-1	0	-1	12.8597288926784	8.35314682549808
barcode07	-1	3.4594316186373	2.32192809488736	1	6.39231742277876	10.6821167649501	0.584962500721156	1.58496250072116	4.39231742277876	4.35755200461808	1.32192809488736	-1	2.4594316186373	0.584962500721156	1	-1	8.08480838780436	11.8822609290998	2	5.20945336562895	1	0	5.39231742277876	0	-1	11.5191447879974	-1	1.58496250072116	-1	7.44708322620965	3	2.32192809488736	12.2977760628941	9.6008421143873	-1	0	-1	1	4.24792751344359	-1	3	2.58496250072116	5.6724253419715	3	3	3.4594316186373	1.32192809488736	1.32192809488736	1	2	5.39231742277876	-1	1.58496250072116	2.8073549220576	0	0	1	0	12.8597288926784	8.35314682549808
barcode08	-1	3.4594316186373	4	-1	3	3	0.584962500721156	0.584962500721156	4.39231742277876	4.35755200461808	1.32192809488736	-1	2.4594316186373	0.584962500721156	1	-1	8.08480838780436	3	2	5.20945336562895	1	0	3	-1	-1	4	-1	0.584962500721156	-1	7.44708322620965	3	1.32192809488736	12.2977760628941	9.6008421143873	-1	-1	-1	1	2.16992500144231	-1	2	2.58496250072116	5.6724253419715	3	2	2.4594316186373	1.32192809488736	1.32192809488736	1	1	11.8069523282107	-1	0.584962500721156	1.8073549220576	-1	-1	0	-1	13.8597288926784	9.35314682549808
